SEASON_ID,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,HOME,WIN,WL,PTS,FGA,FGM,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PLUS_MINUS,PTS_roll5,FG_PCT_roll5,FG3_PCT_roll5,FT_PCT_roll5,REB_roll5,AST_roll5,TOV_roll5,PLUS_MINUS_roll5,PTS_roll10,FG_PCT_roll10,FG3_PCT_roll10,FT_PCT_roll10,REB_roll10,AST_roll10,TOV_roll10,PLUS_MINUS_roll10,REST_DAYS
22020,0022000330,2021-02-03,1610612737,ATL,1,0,L,116,90,45,0.5,38,14,0.368,17,12,0.706,13,33,46,31,16,6,4,-6,113.2,0.47400000000000003,0.36819999999999997,0.843,38.6,23.8,13.2,-0.2,111.1,0.45859999999999995,0.3433,0.8242,44.8,23.8,15.1,0.6,2.0
22020,0022000338,2021-02-04,1610612737,ATL,1,0,L,91,98,32,0.327,31,9,0.29,19,18,0.947,18,31,49,19,11,8,1,-21,113.4,0.4728,0.37,0.8295999999999999,42.4,24.6,14.6,1.4,113.5,0.4673,0.3622,0.8215,45.3,24.8,15.2,2.4,1.0
22020,0022000356,2021-02-06,1610612737,ATL,1,1,W,132,74,42,0.568,36,19,0.528,33,29,0.879,4,39,43,31,19,1,10,11,110.0,0.44559999999999994,0.351,0.827,43.0,24.4,14.0,-4.6,112.0,0.4563,0.37120000000000003,0.8305,45.4,24.3,15.0,0.9,2.0
22020,0022000384,2021-02-10,1610612737,ATL,0,0,L,117,88,40,0.455,39,14,0.359,28,23,0.821,9,33,42,27,9,7,4,-1,110.8,0.46340000000000003,0.3778,0.8241999999999999,44.2,24.8,15.6,-1.6,114.4,0.46630000000000005,0.38469999999999993,0.8263999999999999,44.9,24.2,14.3,0.9,4.0
22020,0022000397,2021-02-12,1610612737,ATL,1,0,L,114,90,39,0.433,32,11,0.344,33,25,0.758,10,31,41,22,12,10,4,-11,111.0,0.4648,0.3848,0.8353999999999999,43.2,27.0,14.8,-5.0,113.8,0.4678,0.38149999999999995,0.8401,42.8,24.8,13.8,0.0,2.0
22020,0022000407,2021-02-13,1610612737,ATL,1,0,L,113,90,43,0.478,31,9,0.29,23,18,0.783,7,31,38,35,11,5,4,-12,114.0,0.4566,0.37779999999999997,0.8221999999999999,44.2,26.0,13.4,-5.6,113.6,0.46529999999999994,0.373,0.8326,41.4,24.9,13.3,-2.9,1.0
22020,0022000422,2021-02-15,1610612737,ATL,0,0,L,112,85,36,0.424,33,11,0.333,32,29,0.906,11,31,42,17,11,5,6,-11,113.4,0.45219999999999994,0.36219999999999997,0.8375999999999999,42.6,26.8,12.4,-6.8,113.4,0.4625,0.3661,0.8336,42.5,25.7,13.5,-2.7,2.0
22020,0022000438,2021-02-17,1610612737,ATL,0,1,W,122,77,44,0.571,24,8,0.333,31,26,0.839,8,29,37,19,15,8,2,8,117.6,0.4715999999999999,0.3708,0.8294,41.2,26.4,12.4,-4.8,113.8,0.4586,0.3609,0.8282,42.1,25.4,13.2,-4.7,2.0
22020,0022000451,2021-02-19,1610612737,ATL,0,0,L,109,90,38,0.422,30,10,0.333,25,23,0.92,13,28,41,21,14,14,6,-12,115.6,0.47219999999999995,0.3318,0.8214,40.0,24.0,11.6,-5.4,113.2,0.4678,0.3548,0.8228,42.1,24.4,13.6,-3.5,2.0
22020,0022000470,2021-02-21,1610612737,ATL,1,1,W,123,81,42,0.519,34,12,0.353,33,27,0.818,10,34,44,29,11,6,4,8,114.0,0.46559999999999996,0.3266,0.8412000000000001,39.8,22.8,12.6,-7.6,112.5,0.46519999999999995,0.3557,0.8383,41.5,24.9,13.7,-6.3,2.0
22020,0022000480,2021-02-23,1610612737,ATL,0,0,L,111,89,40,0.449,31,14,0.452,23,17,0.739,13,28,41,22,13,10,4,-1,115.8,0.4828,0.3284,0.8532,40.4,24.2,12.4,-3.8,114.9,0.4697,0.35309999999999997,0.8377000000000001,42.3,25.1,12.9,-4.7,2.0
22020,0022000490,2021-02-24,1610612737,ATL,1,1,W,127,85,45,0.529,42,23,0.548,17,14,0.824,12,33,45,27,17,4,5,15,115.4,0.477,0.3608,0.8444,41.0,21.6,12.8,-1.6,114.4,0.4646,0.3615,0.841,41.8,24.2,12.6,-4.2,1.0
22020,0022000510,2021-02-26,1610612737,ATL,0,0,L,109,97,43,0.443,40,12,0.3,17,11,0.647,19,35,54,21,11,6,5,-9,118.4,0.49800000000000005,0.40380000000000005,0.828,41.6,23.6,14.0,3.6,118.0,0.48480000000000006,0.3873,0.8286999999999999,41.4,25.0,13.2,-0.6,2.0
22020,0022000522,2021-02-28,1610612737,ATL,0,0,L,99,87,36,0.414,35,8,0.229,22,19,0.864,16,33,49,22,17,12,6,-10,115.8,0.47240000000000004,0.3972,0.7896,45.0,24.0,13.2,0.2,115.7,0.4723,0.36449999999999994,0.8055,42.5,24.0,12.4,-2.6,2.0
22020,0022000538,2021-03-02,1610612737,ATL,0,1,W,94,71,34,0.479,36,13,0.361,15,13,0.867,11,36,47,26,23,5,2,14,113.8,0.4708,0.37639999999999996,0.7784,46.6,24.2,13.8,0.6,113.9,0.46819999999999995,0.3515,0.8098000000000001,43.2,23.5,13.2,-3.5,2.0
22020,0022000544,2021-03-03,1610612737,ATL,0,1,W,115,85,38,0.447,45,21,0.467,19,18,0.947,6,36,42,26,12,7,5,3,108.0,0.4628,0.378,0.7882,47.2,23.6,16.2,1.8,111.9,0.4728,0.3532,0.8206999999999999,43.8,23.9,14.3,-1.0,1.0
22020,0022000570,2021-03-11,1610612737,ATL,0,1,W,121,90,39,0.433,42,15,0.357,35,28,0.8,12,41,53,20,14,8,13,1,108.8,0.4624,0.381,0.8298,47.4,24.4,16.0,2.6,112.1,0.4697,0.3709,0.8371000000000001,44.2,23.0,14.4,0.5,7.0
22020,0022000590,2021-03-13,1610612737,ATL,1,1,W,121,84,43,0.512,33,12,0.364,33,23,0.697,13,32,45,21,9,6,2,15,107.6,0.44320000000000004,0.3428,0.825,49.0,23.0,15.4,-0.2,113.0,0.47059999999999996,0.3733,0.8264999999999999,45.3,23.3,14.7,1.7,2.0
22020,0022000597,2021-03-14,1610612737,ATL,1,1,W,100,71,32,0.451,29,12,0.414,26,24,0.923,12,37,49,21,21,4,6,18,110.0,0.457,0.3556,0.835,47.2,23.0,15.0,4.6,112.9,0.4647,0.37639999999999996,0.8122999999999999,46.1,23.5,14.1,2.4,1.0
22020,0022000613,2021-03-16,1610612737,ATL,0,1,W,119,86,44,0.512,37,17,0.459,16,14,0.875,9,29,38,32,12,8,6,12,110.2,0.46440000000000003,0.3926,0.8468,47.2,22.8,15.8,10.2,112.0,0.4676,0.3845,0.8126,46.9,23.5,14.8,5.4,2.0
22020,0022000626,2021-03-18,1610612737,ATL,1,1,W,116,87,47,0.54,33,11,0.333,13,11,0.846,6,44,50,26,14,6,7,23,115.2,0.471,0.4122,0.8484,45.4,24.0,13.6,9.8,111.6,0.46690000000000004,0.3951,0.8183,46.3,23.8,14.9,5.8,2.0
22020,0022000640,2021-03-20,1610612737,ATL,0,1,W,99,98,39,0.398,37,13,0.351,9,8,0.889,16,33,49,26,8,13,7,5,115.4,0.4896000000000001,0.3854,0.8282,47.0,24.0,14.0,13.8,112.1,0.4760000000000001,0.3832,0.829,47.2,24.2,15.0,8.2,2.0
22020,0022000660,2021-03-22,1610612737,ATL,0,0,L,110,95,43,0.453,34,12,0.353,16,12,0.75,15,33,48,21,7,3,3,-9,111.0,0.48260000000000003,0.3842,0.8460000000000001,46.2,25.2,12.8,14.6,109.3,0.4629,0.3635,0.8355,47.6,24.1,14.1,7.2,2.0
22020,0022000677,2021-03-24,1610612737,ATL,0,0,L,108,85,41,0.482,25,7,0.28,23,19,0.826,11,31,42,17,13,5,3,-2,108.8,0.4708,0.382,0.8566,46.8,25.2,12.4,9.8,109.4,0.46390000000000003,0.3688,0.8458,47.0,24.1,13.7,7.2,2.0
22020,0022000692,2021-03-26,1610612737,ATL,0,1,W,124,84,46,0.548,33,13,0.394,24,19,0.792,8,37,45,31,10,6,5,16,110.4,0.47700000000000004,0.3552,0.8371999999999999,45.4,24.4,10.8,5.8,110.3,0.47070000000000006,0.3739,0.842,46.3,23.6,13.3,8.0,2.0
22020,0022000705,2021-03-28,1610612737,ATL,0,0,L,102,76,36,0.474,34,12,0.353,21,18,0.857,2,29,31,18,12,7,3,-24,111.4,0.4842000000000001,0.34219999999999995,0.8206,46.8,24.2,10.4,6.6,113.3,0.47759999999999997,0.3772,0.8344999999999999,46.1,24.1,12.0,8.2,2.0
22020,0022000171,2021-03-30,1610612737,ATL,0,0,L,110,85,41,0.482,32,13,0.406,21,15,0.714,6,30,36,30,7,9,1,-7,108.6,0.471,0.34619999999999995,0.8228,43.0,22.6,10.0,-2.8,112.0,0.4803,0.3658,0.8255000000000001,45.0,23.3,12.0,5.5,2.0
22020,0022000735,2021-04-01,1610612737,ATL,0,1,W,134,100,50,0.5,24,13,0.542,26,21,0.808,10,47,57,28,12,3,9,5,110.8,0.4878,0.3572,0.7878,40.4,23.4,9.8,-5.2,110.9,0.4852,0.3707,0.8169000000000001,43.3,24.3,11.3,4.7,2.0
22020,0022000742,2021-04-02,1610612737,ATL,0,1,W,126,87,49,0.563,29,13,0.448,21,15,0.714,6,36,42,25,15,10,9,23,115.6,0.4972,0.395,0.7994000000000001,42.2,24.8,10.8,-2.4,112.2,0.484,0.3885,0.828,44.5,25.0,11.6,3.7,1.0
22020,0022000759,2021-04-04,1610612737,ATL,1,1,W,117,81,35,0.432,32,12,0.375,45,35,0.778,10,39,49,19,15,10,3,6,119.2,0.5134,0.42860000000000004,0.777,42.2,26.4,11.2,2.6,114.8,0.4952,0.3919,0.8070999999999999,43.8,25.4,11.0,4.2,2.0
22020,0022000770,2021-04-06,1610612737,ATL,1,1,W,123,88,44,0.5,31,20,0.645,22,15,0.682,10,32,42,24,11,7,6,16,117.8,0.4902,0.4248,0.7742,43.0,24.0,12.2,0.6,114.6,0.48719999999999997,0.3835,0.7973999999999999,44.9,24.1,11.3,3.6,2.0
22020,0022000780,2021-04-07,1610612737,ATL,1,0,L,113,101,45,0.446,28,10,0.357,15,13,0.867,11,31,42,26,7,5,3,-18,122.0,0.49539999999999995,0.4832000000000001,0.7392000000000001,45.2,25.2,12.0,8.6,115.3,0.48319999999999996,0.4147,0.781,44.1,23.9,11.0,2.9,1.0
22020,0022000791,2021-04-09,1610612737,ATL,1,1,W,120,84,47,0.56,27,7,0.259,23,19,0.826,6,35,41,25,9,7,4,12,122.6,0.48819999999999997,0.4734,0.7698,46.4,24.4,12.0,6.4,116.7,0.488,0.41529999999999995,0.7788,43.4,23.9,10.9,0.6,2.0
22020,0022000805,2021-04-11,1610612737,ATL,0,1,W,105,84,38,0.452,39,17,0.436,16,12,0.75,7,34,41,27,12,7,1,4,119.8,0.5002,0.4168,0.7734,43.2,23.8,11.4,7.8,117.7,0.49870000000000003,0.40590000000000004,0.7864,42.7,24.3,11.1,2.7,2.0
22020,0022000824,2021-04-13,1610612737,ATL,0,1,W,108,84,40,0.476,30,13,0.433,22,15,0.682,8,31,39,21,14,7,2,5,115.6,0.47800000000000004,0.4144,0.7806,43.0,24.2,10.8,4.0,117.4,0.4957,0.4215,0.7787999999999999,42.6,25.3,11.0,3.3,2.0
22020,0022000840,2021-04-15,1610612737,ATL,1,0,L,109,86,39,0.453,34,14,0.412,19,17,0.895,8,31,39,23,12,5,4,-11,113.8,0.4868,0.426,0.7614,41.0,24.6,10.6,3.8,115.8,0.48850000000000005,0.42540000000000006,0.7678,42.0,24.3,11.4,2.2,2.0
22020,0022000861,2021-04-18,1610612737,ATL,1,1,W,129,92,45,0.489,32,13,0.406,34,26,0.765,14,37,51,20,10,8,7,12,111.0,0.4774,0.3794,0.8039999999999999,40.4,24.4,10.8,-1.6,116.5,0.4864,0.43129999999999996,0.7716,42.8,24.8,11.4,3.5,3.0
22020,0022000876,2021-04-20,1610612737,ATL,1,1,W,112,94,39,0.415,34,9,0.265,29,25,0.862,18,47,65,20,14,6,3,16,114.2,0.48600000000000004,0.3892,0.7836000000000001,42.2,23.2,11.4,4.4,118.4,0.48710000000000003,0.43130000000000007,0.7767000000000001,44.3,23.8,11.7,5.4,2.0
22020,0022000886,2021-04-21,1610612737,ATL,0,0,L,127,102,49,0.48,34,12,0.353,24,17,0.708,12,29,41,28,10,10,3,-10,112.6,0.457,0.39039999999999997,0.7908,47.0,22.2,12.4,5.2,116.2,0.47859999999999997,0.40359999999999996,0.7821,45.1,23.0,11.9,6.5,1.0
22020,0022000898,2021-04-23,1610612737,ATL,1,1,W,118,80,43,0.538,35,15,0.429,19,17,0.895,8,30,38,24,14,12,2,15,117.0,0.4626,0.3738,0.7824,47.0,22.4,12.0,2.4,116.3,0.47030000000000005,0.3941,0.7815,45.0,23.3,11.4,3.2,2.0
22020,0022000913,2021-04-25,1610612737,ATL,1,1,W,111,88,40,0.455,35,13,0.371,23,18,0.783,5,39,44,23,10,6,1,7,119.0,0.475,0.37299999999999994,0.825,46.8,23.0,12.0,4.4,116.4,0.4809,0.3995,0.7932,43.9,23.8,11.3,4.1,2.0
22020,0022000916,2021-04-26,1610612737,ATL,0,0,L,86,85,33,0.388,27,4,0.148,17,16,0.941,9,36,45,19,16,10,4,-14,119.4,0.47539999999999993,0.36479999999999996,0.8026,47.8,23.0,11.6,8.0,115.2,0.47640000000000005,0.3721,0.8032999999999999,44.1,23.7,11.2,3.2,1.0
22020,0022000934,2021-04-28,1610612737,ATL,0,0,L,83,81,27,0.333,19,6,0.316,29,23,0.793,17,30,47,17,15,3,3,-44,110.8,0.45520000000000005,0.31320000000000003,0.8378,46.6,22.8,12.8,2.8,112.5,0.4706,0.35119999999999996,0.8107,44.4,23.0,12.1,3.6,2.0
22020,0022000949,2021-04-30,1610612737,ATL,0,0,L,104,82,36,0.439,28,10,0.357,28,22,0.786,12,34,46,19,18,3,8,-22,105.0,0.43879999999999997,0.3234,0.8240000000000001,43.0,22.2,13.0,-9.2,108.8,0.4479,0.3569,0.8074,45.0,22.2,12.7,-2.0,2.0
22020,0022000959,2021-05-01,1610612737,ATL,1,1,W,108,74,37,0.5,36,14,0.389,26,20,0.769,6,38,44,19,15,11,5,11,100.4,0.4306,0.3242,0.8396000000000001,44.0,20.4,14.6,-11.6,108.7,0.4466,0.349,0.8110000000000002,45.5,21.4,13.3,-4.6,1.0
22020,0022000978,2021-05-03,1610612737,ATL,1,1,W,123,84,44,0.524,41,20,0.488,18,15,0.833,5,44,49,32,11,6,3,9,98.4,0.42300000000000004,0.3162,0.8144,45.2,19.4,14.8,-12.4,108.7,0.449,0.3446,0.8196999999999999,46.0,21.2,13.4,-4.0,2.0
22020,0022000992,2021-05-05,1610612737,ATL,1,1,W,135,84,53,0.631,26,13,0.5,18,16,0.889,9,37,46,35,11,8,6,32,100.8,0.4368,0.3396,0.8244,46.2,21.2,15.0,-12.0,110.1,0.4561,0.3522,0.8135,47.0,22.1,13.3,-2.0,2.0
22020,0022001000,2021-05-06,1610612737,ATL,0,0,L,126,94,48,0.511,37,15,0.405,18,15,0.833,10,24,34,27,12,8,6,-7,110.6,0.4854,0.41,0.8140000000000001,46.4,24.4,14.0,-2.8,110.7,0.47030000000000005,0.36160000000000003,0.8259000000000001,46.5,23.6,13.4,0.0,1.0
22020,0022001026,2021-05-10,1610612737,ATL,1,1,W,125,96,46,0.479,30,10,0.333,26,23,0.885,13,42,55,23,12,4,6,1,119.2,0.521,0.42780000000000007,0.8220000000000001,43.8,26.4,13.4,4.6,112.1,0.47990000000000005,0.3756,0.8230000000000001,43.4,24.3,13.2,-2.3,4.0
22020,0022001042,2021-05-12,1610612737,ATL,1,1,W,120,86,44,0.512,33,10,0.303,28,22,0.786,7,44,51,22,14,4,5,4,123.4,0.5289999999999999,0.42299999999999993,0.8417999999999999,45.6,27.2,12.2,9.2,111.9,0.4798,0.37360000000000004,0.8407,44.8,23.8,13.4,-1.2,2.0
22020,0022001049,2021-05-13,1610612737,ATL,1,1,W,116,94,41,0.436,36,14,0.389,24,20,0.833,12,37,49,19,7,9,4,23,125.8,0.5314,0.4058,0.8452,47.0,27.8,12.0,7.8,112.1,0.4772,0.361,0.8298,46.1,23.6,13.4,-2.3,1.0
22020,0022001066,2021-05-16,1610612737,ATL,1,1,W,124,90,49,0.544,21,7,0.333,26,19,0.731,11,45,56,32,13,10,8,29,124.4,0.5138,0.386,0.8452,47.0,25.2,11.2,10.6,112.6,0.4753,0.3628,0.8347999999999999,46.6,23.2,13.1,-0.7,3.0
22021,0022100014,2021-10-21,1610612737,ATL,1,1,W,113,94,45,0.479,35,15,0.429,9,8,0.889,6,49,55,31,13,8,9,26,122.2,0.49640000000000006,0.3526,0.8135999999999999,49.0,24.6,11.6,10.0,116.4,0.49090000000000006,0.38130000000000003,0.8138,47.7,24.5,12.8,3.6,7.0
22021,0022100027,2021-10-23,1610612737,ATL,0,0,L,95,99,38,0.384,34,10,0.294,15,9,0.6,17,37,54,20,9,5,3,-6,119.6,0.48999999999999994,0.35740000000000005,0.8248,53.2,25.4,11.8,16.6,119.4,0.5055,0.3926,0.8234,48.5,25.9,12.6,10.6,2.0
22021,0022100043,2021-10-25,1610612737,ATL,1,1,W,122,90,46,0.511,32,12,0.375,21,18,0.857,10,39,49,24,16,11,3,18,113.6,0.471,0.3496,0.7678,53.0,24.8,11.2,15.2,118.5,0.5,0.3863,0.8048,49.3,26.0,11.7,12.2,2.0
22021,0022100059,2021-10-27,1610612737,ATL,0,1,W,102,96,40,0.417,30,8,0.267,17,14,0.824,21,34,55,21,11,4,4,3,114.0,0.4708,0.364,0.782,52.6,25.2,11.6,18.0,119.9,0.5011,0.38489999999999996,0.8135999999999999,49.8,26.5,11.8,12.9,2.0
22021,0022100066,2021-10-28,1610612737,ATL,0,0,L,111,88,48,0.545,21,6,0.286,14,9,0.643,6,37,43,26,13,4,3,-11,111.2,0.46699999999999997,0.3396,0.7802,53.8,25.6,12.4,14.0,117.8,0.4904,0.3628,0.8126999999999999,50.4,25.4,11.8,12.3,1.0
22021,0022100082,2021-10-30,1610612737,ATL,0,0,L,94,95,36,0.379,22,8,0.364,19,14,0.737,20,29,49,24,19,6,1,-28,108.6,0.46720000000000006,0.3302,0.7626,51.2,24.4,12.4,6.0,115.4,0.48179999999999995,0.3414,0.7881,50.1,24.5,12.0,8.0,2.0
22021,0022100097,2021-11-01,1610612737,ATL,1,1,W,118,83,38,0.458,34,13,0.382,29,29,1.0,13,34,47,24,11,9,5,7,104.8,0.44719999999999993,0.3172,0.7322,50.0,23.0,13.6,-4.8,112.2,0.4686,0.33730000000000004,0.7785,51.6,24.2,12.7,5.9,2.0
22021,0022100113,2021-11-03,1610612737,ATL,0,0,L,108,94,41,0.436,35,13,0.371,15,13,0.867,12,40,52,23,14,8,4,-9,109.4,0.462,0.3348,0.8122,48.6,23.8,14.0,-2.2,111.5,0.4665000000000001,0.34219999999999995,0.79,50.8,24.3,12.6,6.5,2.0
22021,0022100120,2021-11-04,1610612737,ATL,1,0,L,98,82,35,0.427,28,7,0.25,26,21,0.808,5,27,32,18,9,11,4,-18,106.6,0.44699999999999995,0.33399999999999996,0.8141999999999999,49.2,23.6,13.6,-7.6,110.3,0.45890000000000003,0.34900000000000003,0.7981,50.9,24.4,12.6,5.2,1.0
22021,0022100137,2021-11-06,1610612737,ATL,0,0,L,117,97,42,0.433,33,13,0.394,23,20,0.87,14,36,50,18,12,3,1,-4,105.8,0.449,0.3306,0.8109999999999999,44.6,23.0,13.2,-11.8,108.5,0.458,0.3351,0.7956,49.2,24.3,12.8,1.1,2.0
22021,0022100152,2021-11-08,1610612737,ATL,0,0,L,113,82,38,0.463,43,17,0.395,26,20,0.769,3,32,35,21,18,6,2,-14,107.0,0.4266,0.3522,0.8564,46.0,21.4,13.0,-10.4,107.8,0.44689999999999996,0.3412,0.8095000000000001,48.6,22.9,12.7,-2.2,2.0
22021,0022100156,2021-11-09,1610612737,ATL,0,0,L,98,85,37,0.435,35,18,0.514,10,6,0.6,6,26,32,22,13,6,5,-12,110.8,0.4434,0.35840000000000005,0.8628,43.2,20.8,12.8,-7.6,107.8,0.44530000000000003,0.3378,0.7975,46.6,21.9,13.2,-6.2,1.0
22021,0022100182,2021-11-12,1610612737,ATL,0,0,L,96,93,38,0.409,28,5,0.179,21,15,0.714,14,36,50,20,8,2,5,-9,106.8,0.43879999999999997,0.3848,0.7828,40.2,20.4,13.2,-11.4,108.1,0.4504,0.3598,0.7975,44.4,22.1,13.6,-6.8,3.0
22021,0022100193,2021-11-14,1610612737,ATL,1,1,W,120,97,47,0.485,35,15,0.429,13,11,0.846,15,36,51,21,13,6,1,20,104.4,0.43340000000000006,0.3464,0.7522,39.8,19.8,12.0,-11.4,105.5,0.44020000000000004,0.3402,0.7832,44.5,21.7,12.8,-9.5,2.0
22021,0022100202,2021-11-15,1610612737,ATL,1,1,W,129,85,47,0.553,30,14,0.467,32,21,0.656,9,37,46,32,11,10,7,18,108.8,0.445,0.3822,0.7598,43.6,20.4,12.8,-3.8,107.3,0.44699999999999995,0.3564,0.7854,44.1,21.7,13.0,-7.8,1.0
22021,0022100215,2021-11-17,1610612737,ATL,1,1,W,110,81,41,0.506,37,13,0.351,18,15,0.833,6,34,40,28,14,9,4,11,111.2,0.469,0.3968,0.717,42.8,23.2,12.6,0.6,109.1,0.4478,0.3745,0.7867,44.4,22.3,12.8,-4.9,2.0
22021,0022100242,2021-11-20,1610612737,ATL,1,1,W,115,82,43,0.524,34,12,0.353,21,17,0.81,8,38,46,24,12,6,6,10,110.6,0.47759999999999997,0.388,0.7298,43.8,24.6,11.8,5.6,110.7,0.46049999999999996,0.3732,0.7963,43.5,22.7,12.3,-1.0,3.0
22021,0022100255,2021-11-22,1610612737,ATL,1,1,W,113,87,42,0.483,34,14,0.412,16,15,0.938,8,36,44,25,8,6,6,12,114.0,0.49539999999999995,0.3558,0.7718,46.6,25.0,11.6,10.0,110.4,0.46709999999999996,0.37029999999999996,0.7773,43.4,22.7,12.4,-0.7,2.0
22021,0022100277,2021-11-24,1610612737,ATL,0,1,W,124,88,45,0.511,26,12,0.462,24,22,0.917,8,36,44,26,11,10,5,18,117.4,0.5102,0.4024,0.8166,45.4,26.0,11.6,14.2,110.9,0.4718,0.37439999999999996,0.7844,42.6,22.9,11.8,1.4,2.0
22021,0022100285,2021-11-26,1610612737,ATL,0,1,W,132,89,52,0.584,27,13,0.481,21,15,0.714,9,40,49,33,12,8,5,32,118.2,0.5154,0.409,0.8308,44.0,27.0,11.2,13.8,113.5,0.48019999999999996,0.3956,0.7953,43.8,23.7,12.0,5.0,2.0
22021,0022100293,2021-11-27,1610612737,ATL,1,0,L,90,93,33,0.355,37,9,0.243,20,15,0.75,13,39,52,18,7,8,6,-9,118.8,0.5216000000000001,0.41179999999999994,0.8423999999999999,44.6,27.2,11.4,16.6,115.0,0.4953,0.4043,0.7797,43.7,25.2,12.0,8.6,1.0
22021,0022100319,2021-12-01,1610612737,ATL,0,1,W,114,86,44,0.512,33,16,0.485,12,10,0.833,7,34,41,24,13,4,8,3,114.8,0.49139999999999995,0.3902,0.8257999999999999,47.0,25.2,10.0,12.6,112.7,0.4845,0.3891,0.7777999999999999,45.4,24.9,10.9,9.1,4.0
22021,0022100335,2021-12-03,1610612737,ATL,1,0,L,96,76,31,0.408,28,10,0.357,30,24,0.8,11,36,47,20,15,5,3,-2,114.6,0.489,0.41659999999999997,0.8304,46.0,25.2,10.2,11.2,114.3,0.49219999999999997,0.3862,0.8011000000000001,46.3,25.1,10.9,10.6,2.0
22021,0022100350,2021-12-05,1610612737,ATL,1,0,L,127,93,48,0.516,37,17,0.459,18,14,0.778,10,35,45,29,11,4,3,-3,111.2,0.4739999999999999,0.4056,0.8028000000000001,46.6,24.2,11.6,8.4,114.3,0.4920999999999999,0.404,0.8097,46.0,25.1,11.6,11.3,2.0
22021,0022100359,2021-12-06,1610612737,ATL,0,1,W,121,90,40,0.444,49,25,0.51,19,16,0.842,11,38,49,31,12,5,8,11,111.8,0.475,0.40499999999999997,0.775,46.8,24.8,11.6,4.2,115.0,0.4952,0.4069999999999999,0.8029,45.4,25.9,11.4,9.0,1.0
22021,0022100384,2021-12-10,1610612737,ATL,1,0,L,105,94,37,0.394,34,11,0.324,24,20,0.833,16,33,49,21,15,10,3,-8,109.6,0.44699999999999995,0.41079999999999994,0.8006,46.8,24.4,11.6,0.0,114.2,0.4843,0.41130000000000005,0.8215,45.7,25.8,11.5,8.3,4.0
22021,0022100407,2021-12-13,1610612737,ATL,1,0,L,126,85,42,0.494,39,15,0.385,31,27,0.871,8,32,40,20,12,9,6,-6,112.6,0.4548,0.42700000000000005,0.8172,46.2,25.0,13.2,0.2,113.7,0.47309999999999997,0.4086,0.8215,46.6,25.1,11.6,6.4,3.0
22021,0022100418,2021-12-15,1610612737,ATL,0,1,W,111,85,42,0.494,31,11,0.355,16,16,1.0,6,34,40,25,13,11,5,12,115.0,0.45119999999999993,0.40700000000000003,0.8248000000000001,46.0,24.2,13.0,-1.6,114.8,0.4701000000000001,0.41180000000000005,0.8276,46.0,24.7,11.6,4.8,2.0
22021,0022100434,2021-12-17,1610612737,ATL,1,0,L,115,88,41,0.466,24,7,0.292,34,26,0.765,10,27,37,22,15,6,3,-18,118.0,0.46840000000000004,0.40659999999999996,0.8648,44.6,25.2,12.6,1.2,114.6,0.47119999999999995,0.4061,0.8337999999999999,45.6,24.7,12.1,4.8,2.0
22021,0022100470,2021-12-22,1610612737,ATL,1,0,L,98,80,32,0.4,31,12,0.387,29,22,0.759,13,36,49,21,14,4,8,-6,115.6,0.4584,0.3732,0.8622,43.0,23.8,13.4,-1.8,113.7,0.46670000000000006,0.3891,0.8186,44.9,24.3,12.5,1.2,5.0
22021,0022100478,2021-12-23,1610612737,ATL,0,1,W,98,82,37,0.451,24,7,0.292,19,17,0.895,11,35,46,20,16,5,4,2,111.0,0.44960000000000006,0.34859999999999997,0.8455999999999999,43.0,21.8,13.8,-5.2,110.3,0.4483,0.3797,0.8230999999999999,44.9,23.1,12.7,-2.6,1.0
22021,0022100488,2021-12-25,1610612737,ATL,0,0,L,87,87,33,0.379,38,13,0.342,14,8,0.571,8,38,46,23,12,8,5,-14,109.6,0.461,0.3422,0.858,42.4,21.6,14.0,-3.2,111.1,0.4579000000000001,0.3846,0.8376000000000001,44.3,23.3,13.6,-1.5,2.0
22021,0022100502,2021-12-27,1610612737,ATL,1,0,L,118,89,40,0.449,34,15,0.441,26,23,0.885,11,34,45,22,10,3,5,-12,101.8,0.438,0.3336,0.798,43.6,22.2,14.0,-4.8,108.4,0.4446,0.3703,0.8114000000000001,44.8,23.2,13.5,-3.2,2.0
22021,0022100519,2021-12-29,1610612737,ATL,0,0,L,117,92,44,0.478,26,11,0.423,26,18,0.692,10,27,37,26,11,6,3,-14,103.2,0.429,0.3508,0.775,44.6,21.6,13.4,-9.6,110.6,0.4487,0.3787,0.8199,44.6,23.4,13.0,-4.2,2.0
22021,0022100533,2021-12-31,1610612737,ATL,0,1,W,121,97,43,0.443,38,16,0.421,21,19,0.905,14,30,44,23,2,8,4,3,103.6,0.4314,0.377,0.7604,44.6,22.4,12.6,-8.8,109.6,0.44489999999999996,0.3751,0.8112999999999999,43.8,23.1,13.0,-5.3,2.0
22021,0022100560,2022-01-03,1610612737,ATL,0,0,L,131,88,48,0.545,41,14,0.341,24,21,0.875,9,30,39,31,13,6,1,-5,108.2,0.44000000000000006,0.38380000000000003,0.7896,43.6,22.8,10.2,-7.0,109.6,0.44480000000000003,0.36619999999999997,0.8176,43.3,22.3,12.0,-6.1,3.0
